id,name
meules_pour_moulins_de_haute_catégorie~product_simplification,meules pour moulins de haute catégorie
meules_pour_moulins_dites_grand_loup_d'Angleterre~product_simplification,meules pour moulins dites grand loup d'Angleterre
meules_pour_moulins_dites_petit_loup_d'Angleterre~product_simplification,meules pour moulins dites petit loup d'Angleterre
meules_pour_moulins_du_poids_de_1200_à_1800_livres~product_simplification,meules pour moulins du poids de 1200 à 1800 livres
meules_pour_moulins_du_poids_de_2000_à_2800_livres~product_simplification,meules pour moulins du poids de 2000 à 2800 livres
meules_pour_moulins_du_poids_de_3000_à_4000_livres~product_simplification,meules pour moulins du poids de 3000 à 4000 livres
meules_pour_moulins_du_poids_de_300_à_1000_livres~product_simplification,meules pour moulins du poids de 300 à 1000 livres
meules_pour_moulins_du_poids_de_5000_à_6000_livres~product_simplification,meules pour moulins du poids de 5000 à 6000 livres
pierres_de_Namur~product_simplification,pierres de Namur
pierres_d'éponges~product_simplification,pierres d'éponges
pierres_de_roche~product_simplification,pierres de roche
pierres_de_Saint-Cast~product_simplification,pierres de Saint-Cast
pierres_de_seuil~product_simplification,pierres de seuil
pierres_des_Indes~product_simplification,pierres des Indes
pierres_de_Suisse~product_simplification,pierres de Suisse
pierres_de_taille~product_simplification,pierres de taille
pierres_de_taille_à_effiler~product_simplification,pierres de taille à effiler
pierres_de_taille_de_5_pieds_de_longueur_sur_3_pieds_de_largueur~product_simplification,pierres de taille de 5 pieds de longueur sur 3 pieds de largueur
pierres_de_tombe~product_simplification,pierres de tombe
pierres_de_tombe_de_4_à_6_pieds~product_simplification,pierres de tombe de 4 à 6 pieds
pierres_de_tombe_de_7_à_9_pieds~product_simplification,pierres de tombe de 7 à 9 pieds
pierres_de_tombe_de_haute_catégorie~product_simplification,pierres de tombe de haute catégorie
pierres_de_tombe_de_moindre_classe~product_simplification,pierres de tombe de moindre classe
pierres_de_touche~product_simplification,pierres de touche
pierres_de_tuiles~product_simplification,pierres de tuiles
pierres_de_verre~product_simplification,pierres de verre
pierres_éclatantes_ou_de_verre~product_simplification,pierres éclatantes ou de verre
pierres_de_vin~product_simplification,pierres de vin
pierres_d'hyacinthe~product_simplification,pierres d'hyacinthe
pierres_bas_de_malle~product_simplification,pierres bas de malle
pierres_éclatantes~product_simplification,pierres éclatantes
pierres_éclatantes_et_de_verre~product_simplification,pierres éclatantes et de verre
pierres_en_???~product_simplification,pierres en ???
pierres_en_blocs~product_simplification,pierres en blocs
pierres_en_borne-frontière~product_simplification,pierres en borne-frontière
pierres_en_carreaux~product_simplification,pierres en carreaux
pierres_en_carreaux_à_mouler~product_simplification,pierres en carreaux à mouler
pierres_en_cheminée_et_statue~product_simplification,pierres en cheminée et statue
pierres_en_cippes~product_simplification,pierres en cippes
pierres_en_grès_taillés_meules~product_simplification,pierres en grès taillés meules
pierres_en_masses_et_en_blocs~product_simplification,pierres en masses et en blocs
pierres_en_meules~product_simplification,pierres en meules
pierres_à_aiguiser_et_en_meules_et_à_taillandier~product_simplification,pierres à aiguiser et en meules et à taillandier
pierres_en_mortier~product_simplification,pierres en mortier
pierres_en_pièces_grandes~product_simplification,pierres en pièces grandes
pierres_en_quartiers~product_simplification,pierres en quartiers
pierres_en_quartiers_à_bâtir~product_simplification,pierres en quartiers à bâtir
pierres_et_chanvre~product_simplification,pierres et chanvre
meules_de_pierre~product_simplification,meules de pierre
pierres_et_grès_taillés~product_simplification,pierres et grès taillés
lin_et_pierres~product_simplification,lin et pierres
pierres_et_meules_à_aiguiser~product_simplification,pierres et meules à aiguiser
pierres_et_plâtre~product_simplification,pierres et plâtre
pierres_et_terres_à_bâtir~product_simplification,pierres et terres à bâtir
pierres_et_terres_servant_aux_arts_et_métiers~product_simplification,pierres et terres servant aux arts et métiers
pierres_façonnées_d'architecte~product_simplification,pierres façonnées d'architecte
pierres_fausses~product_simplification,pierres fausses
pierres_éclatantes_et_fausses~product_simplification,pierres éclatantes et fausses
pierres_fausses_et_montées~product_simplification,pierres fausses et montées
pierres_fausses_non_montées~product_simplification,pierres fausses non montées
pierres_fausses_et_pur_métal~product_simplification,pierres fausses et pur métal
pierres_fines~product_simplification,pierres fines
pierres_fausses_et_fines~product_simplification,pierres fausses et fines
pierres_froides~product_simplification,pierres froides
pierres_fusil~product_simplification,pierres fusil
gemmes_autres_que_diamants_opales_et_rubis~product_simplification,gemmes autres que diamants opales et rubis
diamants_brutes~product_simplification,diamants brutes
opales_brutes~product_simplification,opales brutes
gemmes_taillées_autres_que_diamants_émeraudes_et_rubis~product_simplification,gemmes taillées autres que diamants émeraudes et rubis
émeraudes_taillés~product_simplification,émeraudes taillés
pierres_jaunes~product_simplification,pierres jaunes
pierres_lithographiques~product_simplification,pierres lithographiques
pierres_lithographiques_et_autres~product_simplification,pierres lithographiques et autres
pierres_maguisses_minérales_pour_la_fabrique_de_Tournai~product_simplification,pierres maguisses minérales pour la fabrique de Tournai
pierres_manganèse~product_simplification,pierres manganèse
pierres_marcassite~product_simplification,pierres marcassite
pierres_meules~product_simplification,pierres meules
meulières~product_simplification,meulières
pierres_minérales~product_simplification,pierres minérales
ouvrages_de_pierre_autre_que_chiques~product_simplification,ouvrages de pierre autre que chiques
pierres_à_polir_et_ponce~product_simplification,pierres à polir et ponce
pierres_pour_la_bâtisse~product_simplification,pierres pour la bâtisse
pierres_pour_la_fortification_de_la_rade~product_simplification,pierres pour la fortification de la rade
pierres_pour_les_fortifications~product_simplification,pierres pour les fortifications
pierres_pour_les_travaux_du_roi~product_simplification,pierres pour les travaux du roi
pierres_pour_piliers~product_simplification,pierres pour piliers
pierres_pourries~product_simplification,pierres pourries
grenat_et_rubis~product_simplification,grenat et rubis
pierres_serpentine~product_simplification,pierres serpentine
pierres_taillées~product_simplification,pierres taillées
pierres_taillées_à_bâtir~product_simplification,pierres taillées à bâtir
pierres_taillées_en_auge~product_simplification,pierres taillées en auge
pierres_tendres~product_simplification,pierres tendres
pierres_à_aiguiser_et_tendres~product_simplification,pierres à aiguiser et tendres
pierres_à_moutarde_travaillées~product_simplification,pierres à moutarde travaillées
pierres_travaillées_en_banc_balcon_goulots_etc.~product_simplification,pierres travaillées en banc balcon goulots etc.
pierres_en_cheminée_et_travaillées~product_simplification,pierres en cheminée et travaillées
pierrestre~product_simplification,pierrestre
pierrette~product_simplification,pierrette
pierreuve~product_simplification,pierreuve
pierriers_garnis_de_leurs_boites~product_simplification,pierriers garnis de leurs boites
pigaras~product_simplification,pigaras
pigeons~product_simplification,pigeons
pigeons_sauvages~product_simplification,pigeons sauvages
pignons_cassés~product_simplification,pignons cassés
pignons_de_pin~product_simplification,pignons de pin
pigouilles~product_simplification,pigouilles
piles_de_bois~product_simplification,piles de bois
piliers_de_frêne~product_simplification,piliers de frêne
pilotis~product_simplification,pilotis
pilules~product_simplification,pilules
pilules_de_Belloste~product_simplification,pilules de Belloste
opiat_et_pilules~product_simplification,opiat et pilules
piment_des_entrepôts~product_simplification,piment des entrepôts
pinasse~product_simplification,pinasse
pinceaux_???~product_simplification,pinceaux ???
pinceaux~product_simplification,pinceaux
pinceaux_à_blanchir~product_simplification,pinceaux à blanchir
pinceaux_à_dorer~product_simplification,pinceaux à dorer
pinceaux_à_goudron~product_simplification,pinceaux à goudron
pinceaux_à_peindre~product_simplification,pinceaux à peindre
pinceaux_de_fer~product_simplification,pinceaux de fer
pincettes~product_simplification,pincettes
pincettes_de_fer~product_simplification,pincettes de fer
pinche~product_simplification,pinche
pinchinat~product_simplification,pinchinat
pinchinat_gris~product_simplification,pinchinat gris
pinen~product_simplification,pinen
pinques~product_simplification,pinques
pioches_de_fer~product_simplification,pioches de fer
pipes_à_cordée~product_simplification,pipes à cordée
pipes_à_cuivre~product_simplification,pipes à cuivre
pipes_à_fumer_grosses~product_simplification,pipes à fumer grosses
pipes_à_fumer_????_pour_la_Hollande~product_simplification,pipes à fumer ???? pour la Hollande
pipes_à_tabac~product_simplification,pipes à tabac
pipes_cerclées_de_fer~product_simplification,pipes cerclées de fer
pipes_céréalier_de_fer~product_simplification,pipes céréalier de fer
pipes_de_bois_pour_fumer~product_simplification,pipes de bois pour fumer
pipes_en_bottes~product_simplification,pipes en bottes
pipes_muid~product_simplification,pipes muid
pipes_vieilles~product_simplification,pipes vieilles
piphout_en_blocs~product_simplification,piphout en blocs
planches_de_piphout~product_simplification,planches de piphout
piques~product_simplification,piques
pissuron~product_simplification,pissuron
pistaches_cassées~product_simplification,pistaches cassées
pistaches_en_coques~product_simplification,pistaches en coques
pistaches_non_cassées~product_simplification,pistaches non cassées
pistolets_d'arçon~product_simplification,pistolets d'arçon
pistolets_à_feu~product_simplification,pistolets à feu
pistolets_Damas_?~product_simplification,pistolets Damas ?
pistolets_de_maître~product_simplification,pistolets de maître
pistolets_garnis_d'argent~product_simplification,pistolets garnis d'argent
pistolets_montés~product_simplification,pistolets montés
pistolets_démontés~product_simplification,pistolets démontés
pistolets_vieux~product_simplification,pistolets vieux
pivoine~product_simplification,pivoine
plaids~product_simplification,plaids
plaids_ou_châles~product_simplification,plaids ou châles
plaire~product_simplification,plaire
plancards~product_simplification,plancards
planchenier~product_simplification,planchenier
planches_à_bâtir~product_simplification,planches à bâtir
bouts_de_planche~product_simplification,bouts de planche
planches_de_chênes_pour_bordage~product_simplification,planches de chênes pour bordage
planches_communes_de_hêtre~product_simplification,planches communes de hêtre
